"","name","code"
"2096","天夏智慧","000662"
"2097","永安林业","000663"
"2098","湖北广电","000665"
"2099","经纬纺机","000666"
"2100","美好置业","000667"
"2101","荣丰控股","000668"
"2102","金鸿控股","000669"
"2103","盈方微","000670"
"2104","阳光城","000671"
"2105","上峰水泥","000672"
"2106","当代东方","000673"
"2107","ST银山","000675"
"2108","智度股份","000676"
"2109","恒天海龙","000677"
"2110","襄阳轴承","000678"
"2111","大连友谊","000679"
"2112","山推股份","000680"
"2113","视觉中国","000681"
"2114","东方电子","000682"
"2115","远兴能源","000683"
"2116","中山公用","000685"
"2117","东北证券","000686"
"2118","华讯方舟","000687"
"2119","建新矿业","000688"
"2120","ST宏业","000689"
"2121","宝新能源","000690"
"2122","亚太实业","000691"
"2123","惠天热电","000692"
"2124","*ST华泽","000693"
"2125","滨海能源","000695"
"2126","炼石有色","000697"
"2127","沈阳化工","000698"
"2128","S*ST佳纸","000699"
"2129","模塑科技","000700"
"2130","厦门信达","000701"
"2131","正虹科技","000702"
"2132","恒逸石化","000703"
"2133","浙江震元","000705"
"2134","*ST双环","000707"
"2135","大冶特钢","000708"
"2136","河钢股份","000709"
"2137","贝瑞基因","000710"
"2138","京蓝科技","000711"
"2139","锦龙股份","000712"
"2140","丰乐种业","000713"
"2141","中兴商业","000715"
"2142","黑芝麻","000716"
"2143","韶钢松山","000717"
"2144","苏宁环球","000718"
"2145","中原传媒","000719"
"2146","*ST新能","000720"
"2147","西安饮食","000721"
"2148","湖南发展","000722"
"2149","美锦能源","000723"
"2150","京东方A","000725"
"2151","鲁泰A","000726"
"2152","华东科技","000727"
"2153","国元证券","000728"
"2154","燕京啤酒","000729"
"2155","*ST环保","000730"
"2156","四川美丰","000731"
"2157","泰禾集团","000732"
"2158","振华科技","000733"
"2159","罗牛山","000735"
"2160","中交地产","000736"
"2161","*ST南风","000737"
"2162","航发控制","000738"
"2163","普洛药业","000739"
"2164","长城信息","000748"
"2165","国海证券","000750"
"2166","锌业股份","000751"
"2167","西藏发展","000752"
"2168","漳州发展","000753"
"2169","*ST三维","000755"
"2170","新华制药","000756"
"2171","浩物股份","000757"
"2172","中色股份","000758"
"2173","中百集团","000759"
"2174","斯太尔","000760"
"2175","本钢板材","000761"
"2176","西藏矿业","000762"
"2177","锦州石化","000763"
"2178","*ST华信","000765"
"2179","通化金马","000766"
"2180","漳泽电力","000767"
"2181","中航飞机","000768"
"2182","*ST大菲","000769"
"2183","广发证券","000776"
"2184","中核科技","000777"
"2185","新兴铸管","000778"
"2186","三毛派神","000779"
"2187","平庄能源","000780"
"2188","美达股份","000782"
"2189","长江证券","000783"
"2190","武汉中商","000785"
"2191","北新建材","000786"
"2192","*ST创智","000787"
"2193","北大医药","000788"
"2194","万年青","000789"
"2195","泰合健康","000790"
"2196","甘肃电投","000791"
"2197","盐湖股份","000792"
"2198","华闻传媒","000793"
"2199","英洛华","000795"
"2200","凯撒旅游","000796"
"2201","中国武夷","000797"
"2202","中水渔业","000798"
"2203","酒鬼酒","000799"
"2204","一汽轿车","000800"
"2205","四川九洲","000801"
"2206","北京文化","000802"
"2207","*ST金宇","000803"
"2208","*ST炎黄","000805"
"2209","银河生物","000806"
"2210","云铝股份","000807"
"2211","*ST新城","000809"
"2212","创维数字","000810"
"2213","冰轮环境","000811"
"2214","陕西金叶","000812"
"2215","德展健康","000813"
"2216","美利云","000815"
"2217","*ST慧业","000816"
"2218","辽河油田","000817"
"2219","航锦科技","000818"
"2220","岳阳兴长","000819"
"2221","神雾节能","000820"
"2222","京山轻机","000821"
"2223","山东海化","000822"
"2224","超声电子","000823"
"2225","太钢不锈","000825"
"2226","启迪桑德","000826"
"2227","*ST长兴","000827"
"2228","东莞控股","000828"
"2229","天音控股","000829"
"2230","鲁西化工","000830"
"2231","五矿稀土","000831"
"2232","*ST龙涤","000832"
"2233","贵糖股份","000833"
"2234","长城动漫","000835"
"2235","鑫茂科技","000836"
"2236","秦川机床","000837"
"2237","财信发展","000838"
"2238","中信国安","000839"
"2239","承德露露","000848"
"2240","华茂股份","000850"
"2241","高鸿股份","000851"
"2242","石化机械","000852"
"2243","冀东装备","000856"
"2244","五粮液","000858"
"2245","国风塑业","000859"
"2246","顺鑫农业","000860"
"2247","海印股份","000861"
"2248","银星能源","000862"
"2249","三湘印象","000863"
"2250","扬子石化","000866"
"2251","安凯客车","000868"
"2252","张裕A","000869"
"2253","吉电股份","000875"
"2254","新希望","000876"
"2255","天山股份","000877"
"2256","云南铜业","000878"
"2257","潍柴重机","000880"
"2258","中广核技","000881"
"2259","华联股份","000882"
"2260","湖北能源","000883"
"2261","同力水泥","000885"
"2262","海南高速","000886"
"2263","中鼎股份","000887"
"2264","峨眉山A","000888"
"2265","茂业通信","000889"
"2266","法尔胜","000890"
"2267","欢瑞世纪","000892"
"2268","*ST东凌","000893"
"2269","双汇发展","000895"
"2270","津滨发展","000897"
"2271","鞍钢股份","000898"
"2272","赣能股份","000899"
"2273","现代投资","000900"
"2274","航天科技","000901"
"2275","新洋丰","000902"
"2276","云内动力","000903"
"2277","厦门港务","000905"
"2278","浙商中拓","000906"
"2279","景峰医药","000908"
"2280","数源科技","000909"
"2281","大亚圣象","000910"
"2282","南宁糖业","000911"
"2283","*ST天化","000912"
"2284","钱江摩托","000913"
"2285","山大华特","000915"
"2286","华北高速","000916"
"2287","电广传媒","000917"
"2288","嘉凯城","000918"
"2289","金陵药业","000919"
"2290","南方汇通","000920"
"2291","海信科龙","000921"
"2292","*ST佳电","000922"
"2293","河北宣工","000923"
"2294","众合科技","000925"
"2295","福星股份","000926"
"2296","一汽夏利","000927"
"2297","中钢国际","000928"
"2298","兰州黄河","000929"
"2299","中粮生化","000930"
"2300","中关村","000931"
"2301","华菱钢铁","000932"
"2302","神火股份","000933"
"2303","四川双马","000935"
"2304","华西股份","000936"
"2305","冀中能源","000937"
"2306","紫光股份","000938"
"2307","凯迪生态","000939"
"2308","南天信息","000948"
"2309","新乡化纤","000949"
"2310","*ST建峰","000950"
"2311","中国重汽","000951"
"2312","广济药业","000952"
"2313","*ST河化","000953"
"2314","欣龙控股","000955"
"2315","中原油气","000956"
"2316","中通客车","000957"
"2317","东方能源","000958"
"2318","首钢股份","000959"
"2319","锡业股份","000960"
"2320","中南建设","000961"
"2321","东方钽业","000962"
"2322","华东医药","000963"
"2323","天保基建","000965"
"2324","长源电力","000966"
"2325","盈峰环境","000967"
"2326","蓝焰控股","000968"
"2327","安泰科技","000969"
"2328","中科三环","000970"
"2329","高升控股","000971"
"2330","*ST中基","000972"
"2331","佛塑科技","000973"
"2332","银泰资源","000975"
"2333","华铁股份","000976"
"2334","浪潮信息","000977"
"2335","桂林旅游","000978"
"2336","中弘股份","000979"
"2337","众泰汽车","000980"
"2338","银亿股份","000981"
"2339","*ST中绒","000982"
"2340","西山煤电","000983"
"2341","大庆华科","000985"
"2342","越秀金控","000987"
"2343","华工科技","000988"
"2344","九芝堂","000989"
"2345","诚志股份","000990"
"2346","通海高科","000991"
"2347","闽东电力","000993"
"2348","*ST皇台","000995"
"2349","中国中期","000996"
"2350","新大陆","000997"
"2351","隆平高科","000998"
"2352","华润三九","000999"
"2353","宗申动力","001696"
"2354","豫能控股","001896"
"2355","招商公路","001965"
"2356","招商蛇口","001979"
"2357","新和成","002001"
"2358","鸿达兴业","002002"
"2359","伟星股份","002003"
"2360","华邦健康","002004"
"2361","德豪润达","002005"
"2362","精功科技","002006"
"2363","华兰生物","002007"
"2364","大族激光","002008"
"2365","天奇股份","002009"
"2366","传化智联","002010"
"2367","盾安环境","002011"
"2368","凯恩股份","002012"
"2369","中航机电","002013"
"2370","永新股份","002014"
"2371","霞客环保","002015"
"2372","世荣兆业","002016"
"2373","东信和平","002017"
"2374","*ST华信","002018"
"2375","亿帆医药","002019"
"2376","京新药业","002020"
"2377","中捷资源","002021"
"2378","科华生物","002022"
"2379","海特高新","002023"
"2380","苏宁易购","002024"
"2381","航天电器","002025"
"2382","山东威达","002026"
"2383","分众传媒","002027"
"2384","思源电气","002028"
"2385","七匹狼","002029"
"2386","达安基因","002030"
"2387","巨轮智能","002031"
"2388","苏泊尔","002032"
"2389","丽江旅游","002033"
"2390","旺能环境","002034"
"2391","华帝股份","002035"
"2392","联创电子","002036"
"2393","久联发展","002037"
"2394","双鹭药业","002038"
"2395","黔源电力","002039"
"2396","南京港","002040"
"2397","登海种业","002041"
"2398","华孚时尚","002042"
"2399","兔宝宝","002043"
"2400","美年健康","002044"
"2401","国光电器","002045"
"2402","轴研科技","002046"
"2403","宝鹰股份","002047"
"2404","宁波华翔","002048"
"2405","紫光国微","002049"
"2406","三花智控","002050"
"2407","中工国际","002051"
"2408","同洲电子","002052"
"2409","云南能投","002053"
"2410","德美化工","002054"
"2411","得润电子","002055"
"2412","横店东磁","002056"
"2413","中钢天源","002057"
"2414","威尔泰","002058"
"2415","云南旅游","002059"
"2416","粤水电","002060"
"2417","浙江交科","002061"
"2418","宏润建设","002062"
"2419","远光软件","002063"
"2420","华峰氨纶","002064"
"2421","东华软件","002065"
"2422","瑞泰科技","002066"
"2423","景兴纸业","002067"
"2424","黑猫股份","002068"
"2425","獐子岛","002069"
"2426","*ST众和","002070"
"2427","长城影视","002071"
"2428","凯瑞德","002072"
"2429","软控股份","002073"
"2430","国轩高科","002074"
"2431","沙钢股份","002075"
"2432","雪莱特","002076"
"2433","大港股份","002077"
"2434","太阳纸业","002078"
"2435","苏州固锝","002079"
"2436","中材科技","002080"
"2437","金螳螂","002081"
"2438","万邦德","002082"
"2439","孚日股份","002083"
"2440","海鸥住工","002084"
"2441","万丰奥威","002085"
"2442","东方海洋","002086"
"2443","新野纺织","002087"
"2444","鲁阳节能","002088"
"2445","新海宜","002089"
"2446","金智科技","002090"
"2447","江苏国泰","002091"
"2448","中泰化学","002092"
"2449","国脉科技","002093"
"2450","青岛金王","002094"
"2451","生意宝","002095"
"2452","南岭民爆","002096"
"2453","山河智能","002097"
"2454","浔兴股份","002098"
"2455","海翔药业","002099"
"2456","天康生物","002100"
"2457","广东鸿图","002101"
"2458","冠福股份","002102"
"2459","广博股份","002103"
"2460","恒宝股份","002104"
"2461","信隆健康","002105"
"2462","莱宝高科","002106"
"2463","沃华医药","002107"
"2464","沧州明珠","002108"
"2465","兴化股份","002109"
"2466","三钢闽光","002110"
"2467","威海广泰","002111"
"2468","三变科技","002112"
"2469","天润数娱","002113"
"2470","罗平锌电","002114"
"2471","三维通信","002115"
"2472","中国海诚","002116"
"2473","东港股份","002117"
"2474","紫鑫药业","002118"
"2475","康强电子","002119"
"2476","韵达股份","002120"
"2477","科陆电子","002121"
"2478","*ST天马","002122"
"2479","梦网集团","002123"
"2480","天邦股份","002124"
"2481","湘潭电化","002125"
"2482","银轮股份","002126"
"2483","南极电商","002127"
"2484","露天煤业","002128"
"2485","中环股份","002129"
"2486","沃尔核材","002130"
"2487","利欧股份","002131"
"2488","恒星科技","002132"
"2489","广宇集团","002133"
"2490","天津普林","002134"
"2491","东南网架","002135"
"2492","安纳达","002136"
"2493","麦达数字","002137"
"2494","顺络电子","002138"
"2495","拓邦股份","002139"
"2496","东华科技","002140"
"2497","贤丰控股","002141"
"2498","宁波银行","002142"
"2499","印纪传媒","002143"
"2500","宏达高科","002144"
"2501","中核钛白","002145"
"2502","荣盛发展","002146"
"2503","新光圆成","002147"
"2504","北纬科技","002148"
"2505","西部材料","002149"
"2506","通润装备","002150"
"2507","北斗星通","002151"
"2508","广电运通","002152"
"2509","石基信息","002153"
"2510","报喜鸟","002154"
"2511","湖南黄金","002155"
"2512","通富微电","002156"
"2513","正邦科技","002157"
"2514","汉钟精机","002158"
"2515","三特索道","002159"
"2516","常铝股份","002160"
"2517","远望谷","002161"
"2518","悦心健康","002162"
"2519","中航三鑫","002163"
"2520","宁波东力","002164"
"2521","红宝丽","002165"
"2522","莱茵生物","002166"
"2523","东方锆业","002167"
"2524","深圳惠程","002168"
"2525","智光电气","002169"
"2526","芭田股份","002170"
"2527","楚江新材","002171"
"2528","澳洋科技","002172"
"2529","创新医疗","002173"
"2530","游族网络","002174"
"2531","东方网络","002175"
"2532","江特电机","002176"
"2533","御银股份","002177"
"2534","延华智能","002178"
"2535","中航光电","002179"
"2536","纳思达","002180"
"2537","粤传媒","002181"
"2538","云海金属","002182"
"2539","怡亚通","002183"
"2540","海得控制","002184"
"2541","华天科技","002185"
"2542","全聚德","002186"
"2543","广百股份","002187"
"2544","*ST巴士","002188"
"2545","利达光电","002189"
"2546","成飞集成","002190"
"2547","劲嘉股份","002191"
"2548","融捷股份","002192"
"2549","如意集团","002193"
"2550","*ST凡谷","002194"
"2551","二三四五","002195"
"2552","方正电机","002196"
"2553","证通电子","002197"
"2554","嘉应制药","002198"
"2555","东晶电子","002199"
"2556","云投生态","002200"
"2557","九鼎新材","002201"
"2558","金风科技","002202"
"2559","海亮股份","002203"
"2560","大连重工","002204"
"2561","国统股份","002205"
"2562","海利得","002206"
"2563","*ST准油","002207"
"2564","合肥城建","002208"
"2565","达意隆","002209"
"2566","飞马国际","002210"
"2567","宏达新材","002211"
"2568","南洋股份","002212"
"2569","特尔佳","002213"
"2570","大立科技","002214"
"2571","诺普信","002215"
"2572","三全食品","002216"
"2573","合力泰","002217"
"2574","拓日新能","002218"
"2575","恒康医疗","002219"
"2576","天宝食品","002220"
"2577","东华能源","002221"
"2578","福晶科技","002222"
"2579","鱼跃医疗","002223"
"2580","三力士","002224"
"2581","濮耐股份","002225"
"2582","江南化工","002226"
"2583","奥特迅","002227"
"2584","合兴包装","002228"
"2585","鸿博股份","002229"
"2586","科大讯飞","002230"
"2587","奥维通信","002231"
"2588","启明信息","002232"
"2589","塔牌集团","002233"
"2590","民和股份","002234"
"2591","安妮股份","002235"
"2592","大华股份","002236"
"2593","恒邦股份","002237"
"2594","天威视讯","002238"
"2595","奥特佳","002239"
"2596","威华股份","002240"
"2597","歌尔股份","002241"
"2598","九阳股份","002242"
"2599","通产丽星","002243"
"2600","滨江集团","002244"
"2601","澳洋顺昌","002245"
"2602","北化股份","002246"
"2603","帝龙文化","002247"
"2604","华东数控","002248"
"2605","大洋电机","002249"
"2606","联化科技","002250"
"2607","步步高","002251"
"2608","上海莱士","002252"
"2609","川大智胜","002253"
"2610","泰和新材","002254"
"2611","海陆重工","002255"
"2612","兆新股份","002256"
"2613","立立电子","002257"
"2614","利尔化学","002258"
"2615","升达林业","002259"
"2616","*ST德奥","002260"
"2617","拓维信息","002261"
"2618","恩华药业","002262"
"2619","*ST东南","002263"
"2620","新华都","002264"
"2621","西仪股份","002265"
"2622","浙富控股","002266"
"2623","陕天然气","002267"
"2624","卫士通","002268"
"2625","美邦服饰","002269"
"2626","华明装备","002270"
"2627","东方雨虹","002271"
"2628","川润股份","002272"
"2629","水晶光电","002273"
"2630","华昌化工","002274"
"2631","桂林三金","002275"
"2632","万马股份","002276"
"2633","友阿股份","002277"
"2634","神开股份","002278"
"2635","久其软件","002279"
"2636","联络互动","002280"
"2637","光迅科技","002281"
"2638","博深工具","002282"
"2639","天润曲轴","002283"
"2640","亚太股份","002284"
"2641","世联行","002285"
"2642","保龄宝","002286"
"2643","奇正藏药","002287"
"2644","超华科技","002288"
"2645","宇顺电子","002289"
"2646","中科新材","002290"
"2647","星期六","002291"
"2648","奥飞娱乐","002292"
"2649","罗莱生活","002293"
"2650","信立泰","002294"
"2651","精艺股份","002295"
"2652","辉煌科技","002296"
"2653","博云新材","002297"
"2654","中电鑫龙","002298"
"2655","圣农发展","002299"
"2656","太阳电缆","002300"
"2657","齐心集团","002301"
"2658","西部建设","002302"
"2659","美盈森","002303"
"2660","洋河股份","002304"
"2661","南国置业","002305"
"2662","*ST云网","002306"
"2663","北新路桥","002307"
"2664","威创股份","002308"
"2665","中利集团","002309"
"2666","东方园林","002310"
"2667","海大集团","002311"
"2668","三泰控股","002312"
"2669","日海通讯","002313"
"2670","南山控股","002314"
"2671","焦点科技","002315"
"2672","亚联发展","002316"
"2673","众生药业","002317"
"2674","久立特材","002318"
"2675","乐通股份","002319"
"2676","海峡股份","002320"
"2677","华英农业","002321"
"2678","理工环科","002322"
"2679","雅百特","002323"
"2680","普利特","002324"
"2681","洪涛股份","002325"
"2682","永太科技","002326"
"2683","富安娜","002327"
"2684","新朋股份","002328"
"2685","皇氏集团","002329"
"2686","得利斯","002330"
"2687","皖通科技","002331"
"2688","仙琚制药","002332"
"2689","罗普斯金","002333"
"2690","英威腾","002334"
"2691","科华恒盛","002335"
"2692","人人乐","002336"
"2693","赛象科技","002337"
"2694","奥普光电","002338"
"2695","积成电子","002339"
"2696","格林美","002340"
"2697","新纶科技","002341"
"2698","巨力索具","002342"
"2699","慈文传媒","002343"
"2700","海宁皮城","002344"
"2701","潮宏基","002345"
"2702","柘中股份","002346"
"2703","泰尔股份","002347"
"2704","高乐股份","002348"
"2705","精华制药","002349"
"2706","北京科锐","002350"
"2707","漫步者","002351"
"2708","顺丰控股","002352"
"2709","杰瑞股份","002353"
"2710","天神娱乐","002354"
"2711","兴民智通","002355"
"2712","赫美集团","002356"
"2713","富临运业","002357"
"2714","森源电气","002358"
"2715","北讯集团","002359"
"2716","同德化工","002360"
"2717","神剑股份","002361"
"2718","汉王科技","002362"
"2719","隆基机械","002363"
"2720","中恒电气","002364"
"2721","永安药业","002365"
"2722","台海核电","002366"
"2723","康力电梯","002367"
"2724","太极股份","002368"
"2725","卓翼科技","002369"
"2726","亚太药业","002370"
"2727","北方华创","002371"
"2728","伟星新材","002372"
"2729","千方科技","002373"
"2730","丽鹏股份","002374"
"2731","亚厦股份","002375"
"2732","新北洋","002376"
"2733","国创高新","002377"
"2734","章源钨业","002378"
"2735","宏创控股","002379"
"2736","科远股份","002380"
"2737","双箭股份","002381"
"2738","蓝帆医疗","002382"
"2739","合众思壮","002383"
"2740","东山精密","002384"
"2741","大北农","002385"
"2742","天原集团","002386"
"2743","黑牛食品","002387"
"2744","新亚制程","002388"
"2745","南洋科技","002389"
"2746","信邦制药","002390"
"2747","长青股份","002391"
"2748","北京利尔","002392"
"2749","力生制药","002393"
"2750","联发股份","002394"
"2751","双象股份","002395"
"2752","星网锐捷","002396"
"2753","梦洁股份","002397"
"2754","建研集团","002398"
"2755","海普瑞","002399"
"2756","省广集团","002400"
"2757","中远海科","002401"
"2758","和而泰","002402"
"2759","爱仕达","002403"
"2760","嘉欣丝绸","002404"
"2761","四维图新","002405"
"2762","远东传动","002406"
"2763","多氟多","002407"
"2764","齐翔腾达","002408"
"2765","雅克科技","002409"
"2766","广联达","002410"
"2767","必康股份","002411"
"2768","汉森制药","002412"
"2769","雷科防务","002413"
"2770","高德红外","002414"
"2771","海康威视","002415"
"2772","爱施德","002416"
"2773","深南股份","002417"
"2774","康盛股份","002418"
"2775","天虹股份","002419"
"2776","毅昌股份","002420"
"2777","达实智能","002421"
"2778","科伦药业","002422"
"2779","中原特钢","002423"
"2780","贵州百灵","002424"
"2781","凯撒文化","002425"
"2782","胜利精密","002426"
"2783","*ST尤夫","002427"
"2784","云南锗业","002428"
"2785","兆驰股份","002429"
"2786","杭氧股份","002430"
"2787","棕榈股份","002431"
"2788","九安医疗","002432"
"2789","太安堂","002433"
"2790","万里扬","002434"
"2791","长江润发","002435"
"2792","兴森科技","002436"
"2793","誉衡药业","002437"
"2794","江苏神通","002438"
"2795","启明星辰","002439"
"2796","闰土股份","002440"
"2797","众业达","002441"
"2798","龙星化工","002442"
"2799","金洲管道","002443"
"2800","巨星科技","002444"
"2801","中南文化","002445"
"2802","盛路通信","002446"
"2803","晨鑫科技","002447"
"2804","中原内配","002448"
"2805","国星光电","002449"
"2806","康得新","002450"
"2807","摩恩电气","002451"
"2808","长高集团","002452"
"2809","天马精化","002453"
"2810","松芝股份","002454"
"2811","百川股份","002455"
"2812","欧菲科技","002456"
"2813","青龙管业","002457"
"2814","益生股份","002458"
"2815","天业通联","002459"
"2816","赣锋锂业","002460"
"2817","珠江啤酒","002461"
"2818","嘉事堂","002462"
"2819","沪电股份","002463"
"2820","众应互联","002464"
"2821","海格通信","002465"
"2822","天齐锂业","002466"
"2823","二六三","002467"
"2824","申通快递","002468"
"2825","三维工程","002469"
"2826","金正大","002470"
"2827","中超控股","002471"
"2828","双环传动","002472"
"2829","*ST圣莱","002473"
"2830","榕基软件","002474"
"2831","立讯精密","002475"
"2832","宝莫股份","002476"
"2833","雏鹰农牧","002477"
"2834","常宝股份","002478"
"2835","富春环保","002479"
"2836","新筑股份","002480"
"2837","双塔食品","002481"
"2838","广田集团","002482"
"2839","润邦股份","002483"
"2840","江海股份","002484"
"2841","希努尔","002485"
"2842","嘉麟杰","002486"
"2843","大金重工","002487"
"2844","金固股份","002488"
"2845","浙江永强","002489"
"2846","山东墨龙","002490"
"2847","通鼎互联","002491"
"2848","恒基达鑫","002492"
"2849","荣盛石化","002493"
"2850","华斯股份","002494"
"2851","佳隆股份","002495"
"2852","辉丰股份","002496"
"2853","雅化集团","002497"
"2854","汉缆股份","002498"
"2855","科林环保","002499"
"2856","山西证券","002500"
"2857","利源精制","002501"
"2858","骅威文化","002502"
"2859","搜于特","002503"
"2860","弘高创意","002504"
"2861","大康农业","002505"
"2862","协鑫集成","002506"
"2863","涪陵榨菜","002507"
"2864","老板电器","002508"
"2865","天广中茂","002509"
"2866","天汽模","002510"
"2867","中顺洁柔","002511"
"2868","达华智能","002512"
"2869","蓝丰生化","002513"
"2870","宝馨科技","002514"
"2871","金字火腿","002515"
"2872","旷达科技","002516"
"2873","恺英网络","002517"
"2874","科士达","002518"
"2875","银河电子","002519"
"2876","日发精机","002520"
"2877","齐峰新材","002521"
"2878","浙江众成","002522"
"2879","天桥起重","002523"
"2880","光正集团","002524"
"2881","胜景山河","002525"
"2882","山东矿机","002526"
"2883","新时达","002527"
"2884","英飞拓","002528"
"2885","海源机械","002529"
"2886","金财互联","002530"
"2887","天顺风能","002531"
"2888","新界泵业","002532"
"2889","金杯电工","002533"
"2890","杭锅股份","002534"
"2891","林州重机","002535"
"2892","西泵股份","002536"
"2893","海联金汇","002537"
"2894","司尔特","002538"
"2895","云图控股","002539"
"2896","亚太科技","002540"
"2897","鸿路钢构","002541"
"2898","中化岩土","002542"
"2899","万和电气","002543"
"2900","杰赛科技","002544"
"2901","东方铁塔","002545"
"2902","新联电子","002546"
"2903","春兴精工","002547"
"2904","金新农","002548"
"2905","凯美特气","002549"
"2906","千红制药","002550"
"2907","尚荣医疗","002551"
"2908","*ST宝鼎","002552"
"2909","南方轴承","002553"
"2910","惠博普","002554"
"2911","三七互娱","002555"
"2912","辉隆股份","002556"
"2913","洽洽食品","002557"
"2914","巨人网络","002558"
"2915","亚威股份","002559"
"2916","通达股份","002560"
"2917","徐家汇","002561"
"2918","兄弟科技","002562"
"2919","森马服饰","002563"
"2920","天沃科技","002564"
"2921","顺灏股份","002565"
"2922","益盛药业","002566"
"2923","唐人神","002567"
"2924","百润股份","002568"
"2925","步森股份","002569"
"2926","*ST因美","002570"
"2927","德力股份","002571"
"2928","索菲亚","002572"
"2929","清新环境","002573"
"2930","明牌珠宝","002574"
"2931","群兴玩具","002575"
"2932","通达动力","002576"
"2933","雷柏科技","002577"
"2934","闽发铝业","002578"
"2935","中京电子","002579"
"2936","圣阳股份","002580"
"2937","未名医药","002581"
"2938","好想你","002582"
"2939","海能达","002583"
"2940","西陇科学","002584"
"2941","双星新材","002585"
"2942","围海股份","002586"
"2943","奥拓电子","002587"
"2944","史丹利","002588"
"2945","瑞康医药","002589"
"2946","万安科技","002590"
"2947","恒大高新","002591"
"2948","八菱科技","002592"
"2949","日上集团","002593"
"2950","比亚迪","002594"
"2951","豪迈科技","002595"
"2952","海南瑞泽","002596"
"2953","金禾实业","002597"
"2954","山东章鼓","002598"
"2955","盛通股份","002599"
"2956","领益智造","002600"
"2957","龙蟒佰利","002601"
"2958","世纪华通","002602"
"2959","以岭药业","002603"
"2960","*ST龙力","002604"
"2961","姚记扑克","002605"
"2962","大连电瓷","002606"
"2963","亚夏汽车","002607"
"2964","江苏国信","002608"
"2965","捷顺科技","002609"
"2966","爱康科技","002610"
"2967","东方精工","002611"
"2968","朗姿股份","002612"
"2969","北玻股份","002613"
"2970","奥佳华","002614"
"2971","哈尔斯","002615"
"2972","长青集团","002616"
"2973","露笑科技","002617"
"2974","丹邦科技","002618"
"2975","艾格拉斯","002619"
"2976","瑞和股份","002620"
"2977","三垒股份","002621"
"2978","融钰集团","002622"
"2979","亚玛顿","002623"
"2980","完美世界","002624"
"2981","光启技术","002625"
"2982","金达威","002626"
"2983","宜昌交运","002627"
"2984","成都路桥","002628"
"2985","仁智股份","002629"
"2986","华西能源","002630"
"2987","德尔未来","002631"
"2988","道明光学","002632"
"2989","申科股份","002633"
"2990","棒杰股份","002634"
"2991","安洁科技","002635"
"2992","金安国纪","002636"
"2993","赞宇科技","002637"
"2994","勤上股份","002638"
"2995","雪人股份","002639"
"2996","跨境通","002640"
"2997","永高股份","002641"
"2998","荣之联","002642"
"2999","万润股份","002643"
"3000","佛慈制药","002644"
"3001","华宏科技","002645"
"3002","青青稞酒","002646"
"3003","民盛金科","002647"
"3004","卫星石化","002648"
"3005","博彦科技","002649"
"3006","加加食品","002650"
"3007","利君股份","002651"
"3008","扬子新材","002652"
"3009","海思科","002653"
"3010","万润科技","002654"
"3011","共达电声","002655"
"3012","摩登大道","002656"
"3013","中科金财","002657"
"3014","雪迪龙","002658"
"3015","凯文教育","002659"
"3016","茂硕电源","002660"
"3017","克明面业","002661"
"3018","京威股份","002662"
"3019","普邦股份","002663"
"3020","长鹰信质","002664"
"3021","首航节能","002665"
"3022","德联集团","002666"
"3023","鞍重股份","002667"
"3024","奥马电器","002668"
"3025","康达新材","002669"
"3026","国盛金控","002670"
"3027","龙泉股份","002671"
"3028","东江环保","002672"
"3029","西部证券","002673"
"3030","兴业科技","002674"
"3031","东诚药业","002675"
"3032","顺威股份","002676"
"3033","浙江美大","002677"
"3034","珠江钢琴","002678"
"3035","福建金森","002679"
"3036","长生生物","002680"
"3037","奋达科技","002681"
"3038","龙洲股份","002682"
"3039","宏大爆破","002683"
"3040","猛狮科技","002684"
"3041","华东重机","002685"
"3042","亿利达","002686"
"3043","乔治白","002687"
"3044","金河生物","002688"
"3045","远大智能","002689"
"3046","美亚光电","002690"
"3047","冀凯股份","002691"
"3048","睿康股份","002692"
"3049","双成药业","002693"
"3050","顾地科技","002694"
"3051","煌上煌","002695"
"3052","百洋股份","002696"
"3053","红旗连锁","002697"
"3054","博实股份","002698"
"3055","美盛文化","002699"
"3056","新疆浩源","002700"
"3057","奥瑞金","002701"
"3058","海欣食品","002702"
"3059","浙江世宝","002703"
"3060","新宝股份","002705"
"3061","良信电器","002706"
"3062","众信旅游","002707"
"3063","光洋股份","002708"
"3064","天赐材料","002709"
"3065","慈铭体检","002710"
"3066","欧浦智网","002711"
"3067","思美传媒","002712"
"3068","东易日盛","002713"
"3069","牧原股份","002714"
"3070","登云股份","002715"
"3071","金贵银业","002716"
"3072","岭南股份","002717"
"3073","友邦吊顶","002718"
"3074","麦趣尔","002719"
"3075","宏良股份","002720"
"3076","金一文化","002721"
"3077","金轮股份","002722"
"3078","金莱特","002723"
"3079","海洋王","002724"
"3080","跃岭股份","002725"
"3081","龙大肉食","002726"
"3082","一心堂","002727"
"3083","特一药业","002728"
"3084","好利来","002729"
"3085","电光科技","002730"
"3086","萃华珠宝","002731"
"3087","燕塘乳业","002732"
"3088","雄韬股份","002733"
"3089","利民股份","002734"
"3090","王子新材","002735"
"3091","国信证券","002736"
"3092","葵花药业","002737"
"3093","中矿资源","002738"
"3094","万达电影","002739"
"3095","爱迪尔","002740"
"3096","光华科技","002741"
"3097","三圣股份","002742"
"3098","富煌钢构","002743"
